ančiny	domácky Anniny
aorist	slovesný čas
aoristy	slovesný čas množ.
aorta	srdečnice
aortitida	zánět srdečnice
aortitidy	záněty srdečnice
aortitis	zánět srdečnice
aorty	srdečnice množ.
apanačka	bratr Old Surehanda
aparát	přístroj
aparáty	přístroje
apaticky	netečně, lhostejně
apatická	netečná, lhostejná
apatické	netečné, lhostejné
apatický	netečný, lhostejný
apatie	netečnost
apatika	lekárna
apatiky	lékárny
apatit	5. stupeň tvrdosti
apatity	5. stupeň tvrdosti množ.
apatičtí	neteční, lhostejní
apač	Indián
apači	Vinetuův kmen
apačové	Vinetuův kmen
apel	žádost výzva
apelace	právní odpor
apely	žádosti výzvy
apeniny	středoitalské hory
apetit	gurmánova touha
apis	býk boha Ptaha
aplaus	potlesk
aplausy	potlesk množ.
aplikace	uživatelský program
apnoe	zástava dechu
apod	a podobně zkr.
apofis	mýtický egyptský had
apokryf	text nezařazený do Bible
apokryfy	texty nezařazené do Bible
apola	domácky Apolena
apolena	řecké ženské jméno
apoleno	oslovení Apoleny
apoleny	ženy jménem Apolena
apolin	domácky Apolenin
apolina	domácky Apolenina
apolini	domácky Apolenini
apolino	domácky Apolenino
apoliny	domácky Apoleniny
apologie	obrana učení
apolon	Diův syn
apolón	Diův syn
apop	mýtický egyptský had
apotomé	půltón (Pythagor. ladění)
apraxie	absence zručnosti psycholog.
apretace	finalizace výrobku
apríl	první duben
aprílová	typická pro první duben
aprílové	typické pro první duben
aprílový	typický pro první duben
apríly	první duben množ.
apulie	okolí Taranta
apč	iniciály autora Višňové sadu
apčská	typická pro Apače
apčské	typické pro Apače
apčský	typický pro Apače
apčští	typičtí pro Apače
ara	druh papouška
arab	semita
araba	část Baskitska
arabe	oslovení Araba
arabi	semité množ.
arabie	pravlast arabů
arabka	dcera Araba
arabko	oslovení Arabky
arabky	dcery Araba
arabové	semité množ.
arabsky	arabštinou
arabský	původem z Arábie
arachne	bájná přadlena
arachno	předpona "pavoučí" (z řečtiny)
arachné	bájná přadlena
aragac	velehora v Malém Kavkaze
arak	pálenka z rýže
araky	pálenka z rýže množ.
aral	jezero střední Asie
aralsk	přístav na Aralském jezeře
aramejci	vymřelé semitské etnikum
aramejec	vymřelý semita
aras	rodiště stavitele Matyáše
arasu	stavitel Matyáš z ???
aravaci	Indiáni Malých Antil
aravak	Indián Malých Antil
arašíd	plod podzemnice olejné
arašídy	podzemnice olejná
arbat	moskevský bulvár
arbaty	moskevské bulváry
arbes	autor romanet
arbesa	Arbes 2.pád
arbesova	napsaná autorem romanet
arbesovi	vlastnění autorem romanet
arbesovo	napsané autorem romanet
arbesovy	napsany autorem romanet
arbesův	napsaný autorem romanet
arbitr	rozhodce
arbitráž	žaloba na stát
arbitráže	žaloby na stát
arbo	předpona "stromový" (z řečtiny)
arboria	druh rýže (množ.)
arborio	druh rýže
arch	list papíru
archa	Noemova loď
archaicky	starobyle
archaická	starobylá
archaické	starobylé
archaický	starobylý
archaičtí	starobylí
archanděl	vyšší anděl
arche	předpona "pra" (z řečtiny)
archelon	vyhynulá tunová želva
archeo	předpona "pra" (z řečtiny)
archetyp	vrozená představa
archetypy	vrozená představy
archi	předpona "pra" (z řečtiny)
archipelág	souostroví
architráv	násloupí
archiv	sklad dokumentů
archivace	uskladnění neužívaných dokumentů
archivní	starý (víno)
archivy	sklady dokumentů
archivář	úředník skladu dokumentů
archiváři	úředníci skladu dokumentů
archy	listy papíru
arci	předpona velko (v titulech)
arcidomy	panovnické rody zastr.
arcidíla	životní díla zastr.
arcidílo	životní dílo zastr.
arcidům	panovnický rod zastr.
arcilhář	baron Prášil zastr.
arcilotr	velký zlosyn
arcilump	zlosyn zastr.
arcimistr	ředitel řemeslného učiliště zastr.
arcityp	předobraz zastr.
arcitypy	předobrazy zastr.
arciť	ovšem, zajisté zastr.
arciže	ovšem, zajisté zastr.
arcižeť	ovšem, zajisté zastr.
arenas	přístav Punta ???
arenda	budova zastr.
arendy	budovy zastr.
areopag	Athénská rada
areova	Martova
areovi	Martovi
areovo	Martovo
areovy	Martovy
ares	bůh Mars
arest	vězení slang.
aresty	vězení množ. slang.
areta	ostrý horský hřeben
aretace	pojistka bránící pohybu
arety	ostré horské hřebeny
areův	Martův
arg	chemická zkratka arginu
argesoři	útočníci
argon	vzácný plyn
argonová	plněná plynem značky Ar
argonové	plněné plynem značky Ar
argonový	plněný plynem značky Ar
argos	stooký pastýř
argot	mluva spodiny
argoty	mluvy spodin
argova	vlastněná stookým pastýřem
argovi	vlastnění stookým pastýřem
argovo	vlastněné stookým pastýřem
argovy	vlastněny stookým pastýřem
arguň	přítok Amuru
argův	vlastněný stookým pastýřem
ari	souhvězdí Beran (zkr.)
ariana	verze jména Ariadna
arianin	vlastněn Arianou
arianina	vlastněna Arianou
arianini	vlastněni Arianou
arianino	vlastněno Arianou
arianiny	vlastněny Arianou
ariano	oslovení Adriany
aridní	pouštní
aries	znamení beran
arimaa	moderní desková hra
aristokrat	šlechtic
arita	počet argumentů funkce
arity	počty argumentů funkcí
arizona	stát USA
arkansas	stát USA
arkas	Diův syn změněný v medvěda
arkád	starořecké mužské jméno
arkáda	oblouk v paláci
arkádie	část Řecka
arkády	řada oblouků
arles	působiště malíře Gogha
arma	vojenská kantýna
armando	Diego ??? Maradona
armgen	armádní generál zkr.
armida	Dvořákova opera
army	vojenské kantýny
armáda	vojsko
armády	vojska
armén	muž z národa na Kavkaze
arméni	kavkazský národ
arménie	kavkazský stát
arménka	žena z národa na Kavkaze
arménky	ženy z národa na Kavkaze
arménsky	jazykem Arménů
arne	cizí podoba jména Arnošt
arni	buvol indický
arnika	prha ???, bylina
arniky	prha ??? množ.
arnis	filipínské bojové umění
arno	řeka ve Florencii
arnošt	arcibiskup ??? z Pardubic
arnošta	přechýlené jméno Arnošt
arnošti	muži jménem Arnošt
arny	cizí podoba jména Arnošt
arom	vonný zkr. (farmacie)
aroma	vůně
aromata	vůně jídel
arpád	první maďarký vládce
arr	aranžování (hudební zkratka)
arrak	pálenka z rýže
arraky	pálenka z rýže množ.
arsan	sloučenina AsH3
arsenál	zbrojnice
arsenály	zbrojnice množ.
arsin	sloučenina AsH3
arthr	předpona "kloubní" (lékařství)
artikl	nabízené zboží
artikly	nabízená zboží
artr	předpona "kloubní" (lékařství)
artur	keltské jméno
arture	oslovení Artura
artuš	bájný britský král
ary	plošné míry
aryl	aromatický substituent
aryly	aromatické substituenty
arzenál	zbrojnice
arzenály	zbrojnice množ.
arábie	vlast Arabů
arálie	okrasný keř příbuzný břečťanu
aréna	místo zápasu
arény	místa zápasů
arés	bůh Mars
aršík	arch známek
aršíky	archy známek
asa	koření z ločidla
asad	Bašár ???, prezident
asadova	vlastněna syrským prezidentem
asadovi	vlastněni syrským prezidentem
asadovo	vlastněno syrským prezidentem
asadovy	vlastněny syrským prezidentem
asadové	jmenovci syrského prezidenta
asadův	vlastněn syrským prezidentem
asahara	japonský terorista
asal	nejnižší místo v Africe
asas	dvakrát snížený tón A
asbest	osinek
asbesty	osinek množ.
asfalt	surovina na silnice
asfalty	suroviny na silnice
asi	přibližně, zřejmě
asiaga	italské tvrdé sýry
asiago	italský tvrdý sýr
asiat	člen žluté rasy
asiati	žlutá rasa
asiatka	zambova matka
asiatky	matky zambů
asiaté	žlutá rasa
asiatčin	vlastněn zambovou matkou
asijci	členi žluté rasy
asijská	typická pro Asii
asijské	typické pro Asii
asijský	původem z Asie
asijští	narození v Asii
askalona	trempská osada na Kocábě
askese	odříkání
asketa	opak požitkáře
asketi	opak požitkáře
asketici	opak požitkářů
asketik	opak požitkáře
asketin	vlastněn odříkavé ženě
asketina	vlastněna odříkavé ženě
asketini	vlastněni odříkavé ženě
asketino	vlastněno odříkavé ženě
asketiny	vlastněny odříkavé ženě
asketka	odříkavá žena
asketky	odříkavé ženy
asketova	vlastněna odříkavým mužem
asketovi	vlastněni odříkavým mužem
asketovo	vlastněno odříkavým mužem
asketovy	vlastněny odříkavým mužem
asketův	vlastněn odříkavým mužem
askeze	odříkání
asn	chemická zkratka asparaginu
asociál	nepřizpůsobivý občan
asociální	nepřizpůsobivý
asonance	polorým
asová	ochucená kořením asa foetida
asové	ochucené kořením asa foetida
asový	ochucený kořením asa foetida
asp	Puškinovy iniciály
aspekt	hledisko
aspekty	hlediska
aspik	rosol
aspiky	rosoly
aspirace	snaha, ctižádost
aspirant	uchazeč
aspiranti	uchazeči
aspiranté	uchazeči
asr	vylepšení systému abs
assal	nejnižší místo v Africe
astana	kazašská metropole
astaňan	obyvatel kazašské metropole
astaňani	obyvatelé kazašské metropole
astaňany	obyvatelé kazašské metropole
astma	dušnost
astra	okrasná bylina
astrachaň	město na Volze
astrolog	znalec horoskopů
astry	okrasné byliny
asus	značka počítačů
asuán	egyptská přehrada
asy	antické mince
asyřan	poddaný vládce Sargona
asyřani	poddaní vládce Sargona
asyřanka	poddaná vládce Sargona
asyřanky	poddané vládce Sargona
asyřané	poddaní vládce Sargona
asýrie	říše vyvrácená Médy
ata	způsob připojení harddisku
atacama	Chilská poušť
atak	útok
ataka	nápor nemoci
atakama	Chilská poušť
ataky	útoky
ataman	kozácký velitel
atamani	kozáčtí velitelé
atari	historická značka počítačů
ataris	africká stromová zmije
atavismy	archaické přežitky
atašé	přidělenec
atd	a tak dále zkr.
atech	koncovka 6.pád pl. vz. kuře
ateista	neznaboh
ateisté	neznabozi
atentát	politická vražda
atentáty	politické vraždy
atest	potvrzení způsobilosti
atesty	potvrzení způsobilosti množ.
atha	Baile ??? Cliath, Dublin
athlon	jistý procesor od AMD
athlony	jisté procesory od AMD
athény	řecká metropole
ati	zakončení infinitivu 5. třídy
atika	prostor nad římsou
atiky	prostory nad římsou
atlant	sloup, mužská socha
atlanta	místo olympiády 1996
atlanti	sloupy, mužské sochy
atlantida	ztracený světadíl
atlantis	Atlantida knižně
atlas	kniha map
atlaská	známá z marockých hor
atlaské	známé z marockých hor
atlaský	známý z marockých hor
atlasova	zasvěcena nosiči nebes
atlasovi	zasvěceni nosiči nebes
atlasovo	zasvěceno nosiči nebes
atlasovy	zasvěceny nosiči nebes
atlasy	knihy map
atlasův	zasvěcen nosiči nebes
atlatl	aztécká zbraň
atlatly	aztécké zbraně
atlaští	známí z marockých hor
atlet	běžec, či koulař
atleta	atlet zastr.
atleti	běžci, či koulaři
atletika	druh sportu
atletka	koulařka, či běžkyně
atletky	koulařky, či běžkyně
atlety	atleti zastr.
atm	zkratka jednotky tlaku
atol	korálovy ostrov
atoly	korálové ostrovy
atom	část molekuly
atomy	části molekuly
aton	egyptský bůh Slunce
atonova	zasvěcena egyptskému bohu Slunce
atonovi	zasvěceni egyptskému bohu Slunce
atonovo	zasvěceno egyptskému bohu Slunce
atonovy	zasvěceny egyptskému bohu Slunce
atonův	zasvěcen egyptskému bohu Slunce
atp	Asociace tenisových profesionálů
atrapa	klamavá maketa
atrapy	klamavé makety
atria	drvorany
atrium	dvorana
atta	bin Ládinův letec
attaché	atašé (původní pravopis)
attika	střední řecko
attila	bič boží
atto	fyzikální předpona
attova	vlastněna Ládinovým letcem
attovi	vlastněni Ládinovým letcem
attovo	vlastněno Ládinovým letcem
attovy	vlastněny Ládinovým letcem
attové	jmenovci Ládinova letce
attův	vlastněn Ládinovým letcem
aty	koncovka 7.pád mn. vz. kuře
aténská	vyrobená v řecké metropoli
aténské	vyrobené v řecké metropoli
aténský	vyrobený v řecké metropoli
atény	řecká metropole
aténští	usazení v řecké metropoli
atéňan	obyvatel řecké metropole
atéňani	obyvatelé řecké metropole
atéňanka	obyvatelka řecké metropole
atéňanky	obyvatelky řecké metropole
atéňané	obyvatelé řecké metropole
aud	australský dolar zkr.
augiáš	král se špinavými chlévy
augur	věštec z letu ptáků
august	slovensky srpen
augustus	první římský císař
auguři	věštci z letu ptáků
aukce	dražba
aukro	internet. aukční síň
aukuba	japonská okrasná dřevina
aukuby	japonská okrasná dřeviny
aukční	dražební
aula	hala
auly	haly
aum	posvátná buddhistická slabika
auo	vzorec kysličníku zlatnatého
aupair	služka eufem.
aura	barvy okolo těla
aurelia	cizí forma jména Zlata
aurelie	ženy jménem Aurelia
aureola	svatozář
aureoly	svatozáře
aurora	bohyně Červánků
aury	barvy okolo těl
australan	obyvatel jistého světadílu
austria	mezinárodní jméno Rakouska
austrálie	kontinent s klokany
aut	špatné tenisové podání
auta	osobní vozy
autem	pomocí automobilu
autismus	vývojová psychická porucha
autista	muž s autismem
autisti	muži s autismem
autistka	žena s autismem
autistky	ženy s autismem
auto	osobní vůz
autoklub	spolek motoristů
autokláv	přetlaková pec
autoklávy	přetlakové peci
autokoš	popelářský vůz
autokoše	popelářské
automat	samočinný stroj
automaty	samočinné stroje
autor	tvůrce
autorita	nadání k závaznosti
autority	nadání k závaznosti množ.
autorka	tvůrkyně
autorky	tvůrkyně množ.
autorova	tvůrcova
autorovi	tvůrcovi
autorovo	tvůrcovo
autorovy	tvůrcovy
autorové	tvůrci
autorsky	s tvůrčím vkladem
autorská	tvůrcovská
autorské	tvůrcovské
autorský	tvůrcovský
autorčin	vlastněn tvůrkyní
autorův	tvůrcův
autostop	žebrání o svezení
autovrak	zcela rozbitý vůz
autovraky	zcela rozbité vozy
autoři	tvůrci
auty	špatná tenisová podání
ava	druh pepře
avahi	druh lemura
aval	ručitel směnky
avangard	Jágrův klub 2008/10
avantýra	úlet, aféra
avantýry	úlety, aféry
avar	kočovník přišlý po Hunech
avarsky	jazykem Avarů
avast	značka antivirů
avatar	vtělení u hinduistů
avaři	kočovníci přišlý po Hunech
avel	forma jména Ábel
avena	sestra Kainova
avenin	vlastněn Kainovou sestrou
avenina	vlastněna Kainovou sestrou
avenini	vlastněni Kainovou sestrou
avenino	vlastněno Kainovou sestrou
aveniny	vlastněny Kainovou sestrou
aveny	jmenovkyně Kainovy sestry
avg	značka antivirů
avion	par ???, letadlem (na dopise)
aviv	Tel ???, město
avokáda	plody hruškovce
avokádo	plod hruškovce
avu	pražská umělecká škola
avíza	oznámení hovor.
avízo	oznámení hovor.
axel	krasobrus. skok
axely	krasobrus. skoky
axiom	postulát
axiomy	postuláty
axis	indický jelen
axisí	typický pro indické jeleny
axolotl	tygří mlok
axon	výběžek neurony
axony	výbežky neuronu
ayrton	jméno závodníka Senny
ayrtoni	jmenovci závodníka Senny
azas	sopka blízko Bajkalu
azbest	osinek
azbesty	osinek množ.
azbuka	cyrilice
azbuky	různé cyrilice
azer	obyvatel Baku (národ)
azerka	žena z Baku (národ)
azerky	ženy z Baku (národ)
azerové	národ v Azerbadžánu
azeři	obyvatelé Baku (národ)
azid	sůl kysliny HN3
azidy	soli kysliny HN3
aznp	automobilka Škoda (po válce)
azo	předpona skupiny -N=N-
azor	psí jméno
azory	portugalské soustroví
azov	donský přístav
azovan	obyvatel města Azov
azovani	obyvatelé města Azov
azovanka	obyvatelka města Azova
azovanky	obyvatelky města Azova
azované	obyvatelé města Azov
azovská	vyrobená v městě Azově
azovské	vyrobené v městě Azově
azovský	vyrobený v městě Azově
azovští	usazení v městě Azově
azoři	psí jméno množ.
azrael	kocour v komiksu Šmoulové
aztéci	předchůdci Májů
azték	předchůdce Májů
azyl	vyhnancův útulek
azylant	uprchlík
azylanti	uprchlíci
azylová	určená azylantům
azylové	určené azylantům
azyloví	určení azylantům
azylový	určený azylantům
azyly	vyhnancův útulek
ačkoli	přestože
ačkoliv	přestože
ačr	naše vojsko (zkr.)
aňděl	výslovnost anděl hovor.
aňdělé	výslovnost andělé hovor.
aří	typický pro papoušky Ara
ašan	obyvatel Aše
ašanda	obyvatelka Aše nespis.
ašandin	vlastněn obyvatelkou Aše nespis.
ašandina	vlastněna obyvatelkou Aše nespis.
ašandini	vlastněni obyvatelkou Aše nespis.
ašandino	vlastněno obyvatelkou Aše nespis.
ašandiny	vlastněny obyvatelkou Aše nespis.
ašandy	obyvatelky Aše nespis.
ašani	obyvatelé Aše
ašanka	obyvatelka Aše
ašanky	obyvatelky Aše
ašanova	vlastněna obyvatelem Aše
ašanovi	vlastněni obyvatelem Aše
ašanovo	vlastněno obyvatelem Aše
ašanovy	vlastněny obyvatelem Aše
ašané	obyvatelé Aše
ašančin	vlastněn obyvatelkou Aše
ašančina	vlastněna obyvatelkou Aše
ašančini	vlastněni obyvatelkou Aše
ašančino	vlastněno obyvatelkou Aše
ašančiny	vlastněny obyvatelkou Aše
ašanův	vlastněn obyvatelem Aše
ašsko	okolí Aše
ašská	typická pro Aš
